,ID,Fuel Type Code,Access Code,Geocode Status,Latitude,Longitude,City,State,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Connector Types,EV Pricing,CNG Dispenser Num,LPG Nozzle Types
20981,119018,ELEC,public,GPS,42.68536,-73.87069,Albany,NY,,2.0,,J1772,,,
20987,119028,ELEC,public,GPS,40.692288,-74.290742,Union,NJ,,2.0,,J1772,,,
20994,119044,ELEC,public,GPS,42.368152,-71.566443,Marlborough,MA,,2.0,,J1772,,,
21002,119070,ELEC,public,GPS,40.865151,-74.197115,Little Falls,NJ,,2.0,,J1772,,,
21003,119071,ELEC,public,GPS,40.85986,-74.200462,Montclair,NJ,,2.0,,J1772,,,
21019,120812,ELEC,public,GPS,41.55358,-73.30764,Roxbury,CT,,1.0,,J1772,$1.50 per hour,,
21024,120821,ELEC,public,GPS,42.090954,-73.720052,Ancram,NY,,2.0,,J1772,,,
21027,120826,ELEC,public,GPS,42.690952,-73.887541,Guilderland,NY,,2.0,,J1772,,,
21031,120859,ELEC,public,GPS,40.069216,-74.856582,Burlington,NJ,,1.0,,J1772,,,
21054,120916,ELEC,public,GPS,42.910491,-78.876035,Buffalo,NY,,1.0,,J1772,$0.10 per kWh,,
21059,120930,ELEC,public,GPS,39.945646,-75.186559,Philadelphia,PA,,2.0,,J1772,Level 2: $0.49 per kWh,,
21068,120963,ELEC,public,GPS,43.076363,-73.788431,Saratoga Springs,NY,,2.0,,J1772,,,
21071,120966,ELEC,public,GPS,42.774953,-71.078147,Haverhill,MA,,2.0,,J1772,,,
21072,120967,ELEC,public,GPS,43.087137,-73.79215,Saratoga Springs,NY,,2.0,,J1772,,,
21073,120968,ELEC,public,GPS,41.257261,-74.358583,Warwick,NY,,2.0,,J1772,,,
21076,120972,ELEC,public,GPS,43.09428,-73.753449,Saratoga Springs,NY,,2.0,,J1772,,,
21077,120973,ELEC,public,GPS,43.093548,-73.75514,Saratoga Springs,NY,,2.0,,J1772,,,
21078,120975,ELEC,public,GPS,42.683264,-73.846461,Albany,NY,,2.0,,J1772,,,
21092,121017,ELEC,public,GPS,41.764759,-72.682868,Hartford,CT,,2.0,,J1772,Free,,
21105,121045,ELEC,private,200-9,41.315236,-72.920804,New Haven,CT,,1.0,,J1772,Free,,
21106,121046,ELEC,private,200-9,41.299756,-72.931675,New Haven,CT,,1.0,,J1772,Free,,
21108,121050,ELEC,public,GPS,42.777937,-71.076271,Haverhill,MA,,2.0,,J1772,,,
21112,121068,ELEC,public,GPS,42.722447,-73.800636,Albany,NY,,2.0,,J1772,,,
21113,121069,ELEC,public,GPS,42.718322,-73.797207,Albany,NY,,2.0,,J1772,,,
21115,121082,ELEC,public,GPS,44.470893,-73.15552,South Burlington,VT,,12.0,,J1772 TESLA,Free,,
21133,121115,ELEC,public,GPS,40.600146,-75.475717,Allentown,PA,,2.0,,J1772,,,
21134,121116,ELEC,public,GPS,40.600208,-75.475648,Allentown,PA,,2.0,,J1772,,,
21135,121117,ELEC,public,GPS,40.602358,-75.47551,Allentown,PA,,2.0,,J1772,,,
21136,121118,ELEC,public,GPS,40.60393,-75.466077,Allentown,PA,,2.0,,J1772,,,
21137,121119,ELEC,public,GPS,40.60256,-75.469515,Allentown,PA,,2.0,,J1772,,,
21138,121120,ELEC,public,GPS,40.602446,-75.469482,Allentown,PA,,2.0,,J1772,,,
21139,121121,ELEC,public,GPS,40.604514,-75.471052,Allentown,PA,,2.0,,J1772,,,
21145,121217,ELEC,public,GPS,42.72753,-73.681122,Troy,NY,,2.0,,J1772,,,
21147,121219,ELEC,public,GPS,42.729185,-73.679038,Troy,NY,,2.0,,J1772,,,
21151,121226,ELEC,public,GPS,41.882431,-69.994974,South Wellfleet,MA,,2.0,,J1772,,,
21153,121237,ELEC,public,GPS,42.726645,-73.678464,Troy,NY,,2.0,,J1772,,,
21171,121271,ELEC,public,GPS,40.844257,-74.118645,Rutherford,NJ,,1.0,,J1772,,,
21172,121272,ELEC,public,GPS,40.825977,-74.108853,Rutherford,NJ,,1.0,,J1772,,,
21173,121273,ELEC,public,GPS,40.828532,-74.103782,Rutherford,NJ,,1.0,,J1772,,,
21178,121285,ELEC,public,GPS,42.346621,-76.848004,Montour Falls,NY,,2.0,,J1772,$0.15 per kWh,,
21180,121294,ELEC,public,GPS,42.731644,-73.679579,Troy,NY,,2.0,,J1772,,,
21210,121386,ELEC,public,GPS,43.201826,-77.574561,Rochester,NY,,2.0,,J1772,,,
21222,121471,BD,public,200-9,40.913803,-72.800416,Calverton,NY,,,,,,,
21229,121487,ELEC,public,GPS,43.131242,-73.752015,Saratoga Springs,NY,,2.0,,J1772,,,
21231,121491,ELEC,public,GPS,40.664437,-74.216558,Elizabeth,NJ,,2.0,,J1772,,,
21277,121560,E85,public,200-8,41.41812,-75.671345,Scranton,PA,,,,,,,
21285,121570,ELEC,public,GPS,40.892506,-74.073138,Rochelle Park,NJ,,,1.0,J1772COMBO,,,
21286,121572,ELEC,public,GPS,42.521776,-70.897668,Salem,MA,,2.0,,J1772,,,
21290,121589,ELEC,public,200-9,40.020901,-74.946098,Delran,NJ,,,1.0,J1772COMBO,,,
21292,121591,ELEC,private,200-9,41.983257,-71.329805,North Attleboro,MA,,2.0,,J1772 TESLA,,,
21309,121645,ELEC,public,GPS,43.130229,-76.187377,Liverpool,NY,,5.0,,J1772,,,
21315,121664,ELEC,public,GPS,40.696186,-74.411341,New Providence,NJ,,2.0,,J1772,,,
21324,121688,ELEC,public,GPS,42.692405,-73.885424,Guilderland,NY,,2.0,,J1772,,,
21327,121698,ELEC,public,GPS,42.638606,-71.381605,Chelmsford,MA,,2.0,,J1772,,,
21328,121701,ELEC,public,GPS,43.941742,-72.60392,Randolph Center,VT,,1.0,,J1772,,,
21349,121730,ELEC,public,GPS,41.932809,-70.657551,Plymouth,MA,,,4.0,CHADEMO J1772COMBO,,,
21354,121737,ELEC,public,GPS,41.380138,-72.150349,Waterford,CT,,,6.0,CHADEMO J1772COMBO,,,
21355,121739,ELEC,public,GPS,41.198018,-73.122342,Stratford,CT,,,8.0,CHADEMO J1772COMBO,,,
21357,121741,ELEC,public,GPS,41.126883,-78.738747,DuBois,PA,,,4.0,CHADEMO J1772COMBO,,,
21358,121744,ELEC,public,GPS,41.012281,-76.411595,Bloomsburg,PA,,,4.0,CHADEMO J1772COMBO,,,
21364,121756,ELEC,public,GPS,40.221804,-77.163177,Carlisle,PA,,,4.0,CHADEMO J1772COMBO,,,
21366,121758,ELEC,public,GPS,40.085526,-75.388682,King of Prussia,PA,,,6.0,CHADEMO J1772COMBO,,,
21426,121873,ELEC,public,GPS,42.594589,-71.351632,Chelmsford,MA,,2.0,,J1772,,,
21493,122181,ELEC,public,GPS,40.086083,-75.253737,Lafayette Hill,PA,,2.0,,J1772,,,
21517,122235,ELEC,public,GPS,40.094739,-75.263807,Lafayette Hill,PA,,2.0,,J1772,,,
21524,122247,ELEC,public,200-8,40.669936,-73.963069,Brooklyn,NY,,,10.0,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,
21538,122261,ELEC,public,200-9,41.499616,-74.071324,Newburgh,NY,,,6.0,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,
21581,122304,ELEC,public,200-8,40.908505,-74.55736,Rockaway,NJ,,,12.0,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,
21588,122311,ELEC,public,200-9,40.613216,-80.100066,Franklin Park,PA,,,8.0,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,
21589,122312,ELEC,public,200-9,40.314129,-79.671387,North Huntingdon,PA,,,8.0,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,
21608,122333,ELEC,public,200-8,42.395459,-71.595021,Hudson,MA,,,8.0,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,
21618,122343,ELEC,public,GPS,40.101817,-74.793363,Burlington,NJ,,,8.0,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,
21619,122344,ELEC,public,200-9,40.849718,-74.351359,Parsippany,NJ,,,8.0,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,
21677,122407,ELEC,public,200-9,41.38756,-73.494706,Danbury,CT,,1.0,,TESLA,Free,,
21712,122445,ELEC,public,200-9,41.916958,-69.989771,Wellfleet,MA,,2.0,,TESLA,Free,,
21729,122462,ELEC,public,200-9,39.36281,-74.416628,Atlantic City,NJ,,4.0,,TESLA,Free,,
21730,122463,ELEC,public,200-9,40.65242,-74.580536,Basking Ridge,NJ,,6.0,,J1772 TESLA,Free,,
21731,122464,ELEC,public,200-9,40.275711,-74.53493,East Windsor,NJ,,3.0,,J1772 TESLA,Free,,
21732,122465,ELEC,public,200-9,39.395206,-74.686235,Egg Harbor Township,NJ,,2.0,,J1772 TESLA,Free,,
21733,122466,ELEC,public,GPS,39.504426929926055,-74.51207791552736,Galloway,NJ,,2.0,,TESLA,Free,,
21734,122467,ELEC,public,200-9,39.933545,-75.077512,Pennsauken,NJ,,3.0,,TESLA,Free,,
21736,122469,ELEC,public,200-9,40.67746,-73.965421,Brooklyn,NY,,4.0,,TESLA,Free,,
21737,122470,ELEC,public,200-9,40.718763,-73.964599,Brooklyn,NY,,4.0,,TESLA,Free,,
21738,122471,ELEC,public,200-8,40.668403,-73.990389,Brooklyn,NY,,4.0,,TESLA,Free,,
21739,122472,ELEC,public,200-8,40.711558,-73.967572,Brooklyn,NY,,4.0,,TESLA,Free,,
21740,122473,ELEC,public,200-9,40.720475,-73.96265,Brooklyn,NY,,3.0,,J1772 TESLA,Free,,
21741,122475,ELEC,public,200-8,40.672845,-73.986284,Brooklyn,NY,,4.0,,TESLA,Free,,
21742,122476,ELEC,public,200-9,40.677977,-73.990135,Brooklyn,NY,,4.0,,TESLA,Free,,
21743,122477,ELEC,public,200-9,40.717801,-73.951805,Brooklyn,NY,,4.0,,TESLA,Free,,
21744,122478,ELEC,public,200-8,40.683295,-73.973753,Brooklyn,NY,,4.0,,TESLA,Free,,
21745,122479,ELEC,public,200-8,40.698959,-73.9601,Brooklyn,NY,,4.0,,TESLA,Free,,
21746,122480,ELEC,public,200-8,42.399652,-74.172565,Durham,NY,,2.0,,TESLA,Free,,
21747,122481,ELEC,public,200-9,40.753639,-73.823616,Flushing,NY,,4.0,,TESLA,Free,,
21748,122482,ELEC,public,200-9,40.755829,-73.880211,Jackson Heights,NY,,4.0,,TESLA,Free,,
21749,122483,ELEC,public,GPS,40.7119045,-73.8267727,Kew Gardens,NY,,4.0,,TESLA,Free,,
21750,122484,ELEC,public,200-9,43.429712,-73.710506,Lake George,NY,,4.0,,TESLA,Free,,
21751,122485,ELEC,public,200-9,43.421013,-73.712711,Lake George,NY,,4.0,,J1772 TESLA,Free,,
21752,122486,ELEC,public,200-8,43.183881,-76.238636,Liverpool,NY,,3.0,,J1772 TESLA,Free,,
21753,122487,ELEC,public,200-8,40.742875,-73.935806,Long Island City,NY,,4.0,,TESLA,Free,,
21754,122488,ELEC,public,200-9,40.751815,-73.941166,Long Island City,NY,,4.0,,TESLA,Free,,
21755,122489,ELEC,public,200-8,40.776008,-73.949934,Manhattan,NY,,4.0,,TESLA,Free,,
21756,122491,ELEC,public,200-9,40.705042,-74.008118,New York,NY,,3.0,,J1772 TESLA,Free,,
21757,122495,ELEC,public,200-9,43.348226,-73.690167,Queensbury,NY,,4.0,,J1772 TESLA,Free,,
21758,122496,ELEC,public,200-9,44.22469,-74.448721,Tupper Lake,NY,,1.0,,TESLA,Free,,
21759,122497,ELEC,public,200-9,43.102844,-75.230952,Utica,NY,,3.0,,J1772 TESLA,Free,,
21760,122498,ELEC,public,200-9,43.971836,-75.911773,Watertown,NY,,3.0,,J1772 TESLA,Free,,
21784,122522,ELEC,public,200-9,40.51453,-75.384598,Coopersburg,PA,,2.0,,TESLA,Free,,
21785,122523,ELEC,public,200-9,40.779123,-76.228075,Frackville,PA,,3.0,,TESLA,Free,,
21786,122524,ELEC,public,200-8,40.175088,-76.311866,Lititz,PA,,5.0,,J1772 TESLA,Free,,
21787,122525,ELEC,public,200-9,41.323644,-74.801167,Milford,PA,,2.0,,TESLA,Free,,
21788,122526,ELEC,public,200-8,39.962418,-75.177634,Philadelphia,PA,,2.0,,TESLA,Free,,
21789,122527,ELEC,public,200-9,40.447847,-80.009637,Pittsburgh,PA,,6.0,,J1772 TESLA,Free,,
21790,122528,ELEC,public,GPS,40.6704231,-77.6063515,Reedsville,PA,,2.0,,TESLA,Free,,
21791,122529,ELEC,public,200-8,40.215898,-75.138065,Warrington,PA,,3.0,,TESLA,Free,,
21828,122576,ELEC,public,GPS,43.16554330160913,-73.0704511865082,Manchester,VT,,2.0,,J1772 TESLA,Free,,
21829,122577,ELEC,public,200-9,42.983303,-72.655616,Newfane,VT,,3.0,,TESLA,Free,,
21838,122592,ELEC,public,GPS,40.659333,-74.006419,Brooklyn,NY,,2.0,,J1772,,,
21846,122620,ELEC,public,GPS,40.696413,-74.183656,Newark,NJ,,2.0,,J1772,,,
21850,122632,ELEC,public,GPS,41.115105,-74.153541,Suffern,NY,,2.0,,J1772,,,
21863,122670,ELEC,public,GPS,40.062142,-76.427078,Lancaster,PA,,2.0,,J1772,,,
21870,122698,ELEC,public,GPS,42.153053,-77.05391,Corning,NY,,2.0,,J1772,,,
21871,122699,ELEC,public,GPS,42.09775,-75.911921,Binghamton,NY,,2.0,,J1772,,,
21872,122700,ELEC,public,GPS,40.621925,-75.382916,Bethlehem,PA,,2.0,,J1772,,,
21876,122708,ELEC,public,GPS,41.571177,-75.255231,Honesdale,PA,,2.0,,J1772,,,
21894,122753,ELEC,private,200-9,41.37695,-73.497601,Danbury,CT,,4.0,,J1772,,,
21896,122762,ELEC,public,GPS,41.793352,-71.368593,East Providence,RI,,2.0,,J1772,,,
21897,122763,ELEC,public,GPS,41.793032,-71.371455,East Providence,RI,,2.0,,J1772,,,
21899,122766,ELEC,public,GPS,41.208506,-73.8875,Croton-on-Hudson,NY,,2.0,,J1772,,,
21900,122769,ELEC,public,GPS,40.943363,-74.128254,Fair Lawn,NJ,,2.0,,J1772,,,
21905,122783,ELEC,public,GPS,39.889663,-75.090522,Mt Ephraim,NJ,,,1.0,J1772COMBO,,,
21906,122785,ELEC,public,GPS,41.741501,-74.088157,New Paltz,NY,,2.0,,J1772,,,
21907,122786,ELEC,public,GPS,41.741484,-74.088125,New Paltz,NY,,2.0,,J1772,,,
21908,122787,ELEC,public,GPS,41.741585,-74.088317,New Paltz,NY,,2.0,,J1772,,,
21909,122790,ELEC,public,GPS,41.741984,-74.080814,New Paltz,NY,,2.0,,J1772,,,
21910,122791,ELEC,public,GPS,41.738571,-74.079661,New Paltz,NY,,2.0,,J1772,,,
21911,122792,ELEC,public,GPS,41.738961,-74.080128,New Paltz,NY,,2.0,,J1772,,,
21915,122818,ELEC,public,GPS,42.34581,-71.547368,Marlborough,MA,,2.0,,J1772,,,
21916,122819,ELEC,public,GPS,41.81886,-71.407692,Providence,RI,,2.0,,J1772,,,
21920,122825,ELEC,public,GPS,40.064591,-75.242063,Philadelphia,PA,,2.0,,J1772,,,
21929,122852,LPG,private,200-9,41.056188,-80.045608,Slippery Rock,PA,,,,,,,"[""QUICK_CONNECT""]"
21940,122896,ELEC,public,GPS,40.0807037,-75.3781987999999,King of Prussia,PA,,7.0,,J1772,,,
21941,122897,ELEC,public,GPS,41.097414,-73.8075923999999,Hawthorne,NY,,2.0,,J1772,,,
21943,122901,ELEC,private,GPS,41.097414,-73.8075923999999,Hawthorne,NY,,1.0,,J1772,,,
21972,122958,ELEC,public,GPS,42.372448,-71.088256,Cambridge,MA,,2.0,,J1772,,,
21973,122959,ELEC,public,GPS,42.430612,-71.124404,Medford,MA,,2.0,,J1772,,,
21974,122961,ELEC,public,GPS,40.772454,-73.239297,Brentwood,NY,,2.0,,J1772,,,
21990,122986,CNG,public,200-9,42.122459,-80.0774,Erie,PA,,,,,,1.0,
22001,123018,ELEC,public,GPS,41.93615,-73.997814,Kingston,NY,,2.0,,J1772,,,
22004,123031,ELEC,public,GPS,42.6488,-71.31147,Lowell,MA,,2.0,,J1772,,,
22009,123040,ELEC,public,200-8,40.758305,-73.980311,New York City,NY,,8.0,,J1772,,,
22017,123056,ELEC,public,200-8,41.309433,-73.990271,Bear Mountain,NY,,1.0,,J1772,,,
22018,123057,ELEC,public,GPS,42.0201084,-73.9072956,Annandale-on-Hudson,NY,,2.0,,J1772,,,
22019,123058,ELEC,public,GPS,40.7273617,-73.9975331999999,New York,NY,,2.0,,J1772,,,
22020,123059,ELEC,private,GPS,41.2157994,-73.8080055,Yorktown Heights,NY,,6.0,,J1772,,,
22021,123060,ELEC,public,GPS,41.090931,-73.91985,Nyack,NY,,1.0,,J1772,,,
22022,123061,ELEC,public,GPS,44.8633875685019,-75.2028792060754,Waddington,NY,,1.0,,J1772,,,
22023,123062,ELEC,public,GPS,41.8141987,-74.1893163,Accord,NY,,2.0,,J1772,,,
22024,123063,ELEC,private,GPS,41.032924,-73.7690219,White Plains,NY,,30.0,,J1772,,,
22025,123064,ELEC,public,GPS,41.690219,-73.898165,Poughkeepsie,NY,,2.0,,J1772,,,
22026,123065,ELEC,public,GPS,43.165109,-77.658178,Rochester,NY,,4.0,,J1772,,,
22027,123066,ELEC,public,GPS,43.124109,-77.635749,Rochester,NY,,2.0,,J1772,,,
22028,123067,ELEC,public,GPS,40.9653522,-73.6897307999999,Rye,NY,,1.0,,J1772,,,
22029,123068,ELEC,public,GPS,43.192906,-77.5870219,Rochester,NY,,2.0,,J1772,,,
22030,123069,ELEC,public,GPS,40.7044805,-73.7927244,Queens,NY,,3.0,,J1772,,,
22031,123070,ELEC,public,GPS,41.184415,-73.7961799999999,Chappaqua,NY,,1.0,,J1772,,,
22032,123071,ELEC,public,GPS,44.227526,-74.4644819999999,Tupper Lake,NY,,1.0,,J1772,,,
22033,123072,ELEC,public,GPS,44.4425278,-73.6746031,Au Sable Forks,NY,,2.0,,J1772,,,
22034,123075,ELEC,public,GPS,40.69953,-73.974315,Brooklyn,NY,,2.0,,J1772,,,
22035,123076,ELEC,public,GPS,41.8537098,-74.1063657999999,Cottekill,NY,,2.0,,J1772,,,
22036,123077,ELEC,public,GPS,43.0773406,-73.7824426999999,Saratoga Springs,NY,,2.0,,J1772,,,
22037,123078,ELEC,public,GPS,40.7762862,-73.0959563999999,Bohemia,NY,,3.0,,J1772,,,
22038,123079,ELEC,public,GPS,41.1554224,-73.7746444,Chappaqua,NY,,1.0,,J1772,,,
22039,123080,ELEC,private,GPS,43.101287,-78.939885,Niagara Falls,NY,,2.0,,J1772,,,
22040,123081,ELEC,public,GPS,41.9948597,-73.9864873,Lake Katrine,NY,,2.0,,J1772,,,
22041,123082,ELEC,private,GPS,40.6835756,-73.4085594,Amityville,NY,,2.0,,J1772,,,
22042,123083,ELEC,public,GPS,44.1858358,-73.4355011,Westport,NY,,1.0,,J1772,,,
22043,123084,ELEC,public,GPS,41.703439,-73.929551,Poughkeepsie,NY,,1.0,,J1772,,,
22044,123085,ELEC,public,GPS,41.5070254,-73.9741415,Beacon,NY,,1.0,,J1772,,,
22045,123086,ELEC,public,GPS,43.1599752,-77.6166634,Rochester,NY,,2.0,,J1772,,,
22046,123088,ELEC,public,GPS,40.678067,-73.8997292,Brooklyn,NY,,1.0,,J1772,,,
22047,123090,ELEC,public,GPS,42.8178075999999,-73.6665266,Waterford,NY,,1.0,,J1772,,,
22048,123091,ELEC,public,GPS,44.8484903432303,-74.3276753674591,Malone,NY,,2.0,,J1772,,,
22049,123092,ELEC,public,GPS,40.596789561511,-73.4960486233459,Wantaugh,NY,,1.0,,J1772,,,
22050,123093,ELEC,public,GPS,43.16605,-77.591385,Rochester,NY,,2.0,,J1772,,,
22051,123094,ELEC,public,GPS,40.881709,-73.076176,Centereach,NY,,4.0,,J1772,,,
22052,123095,ELEC,public,GPS,42.122334,-79.240661,Jamestown,NY,,2.0,,J1772,,,
22053,123096,ELEC,public,GPS,41.9798228,-73.6560583999999,Pine Plains,NY,,1.0,,J1772,Free,,
22054,123097,ELEC,public,GPS,44.3242414,-74.1319456,Saranac Lake,NY,,1.0,,J1772,,,
22055,123098,ELEC,public,GPS,41.3130514,-73.9898898,Bear Mountain,NY,,4.0,,J1772,,,
22056,123099,ELEC,public,GPS,40.805016,-72.807488,Center Moriches,NY,,4.0,,J1772,,,
22057,123100,ELEC,public,GPS,42.856272,-77.00023,Geneva,NY,,2.0,,J1772,,,
22058,123101,ELEC,private,GPS,40.7537571,-73.9783437999999,New York,NY,,5.0,,J1772,,,
22059,123102,ELEC,public,GPS,40.882958,-73.880725,New York,NY,,5.0,,J1772,,,
22060,123103,ELEC,public,GPS,43.235635,-77.624667,Rochester,NY,,2.0,,J1772,,,
22061,123104,ELEC,public,GPS,43.0473835,-76.1581463999999,Syracuse,NY,,1.0,,J1772,,,
22062,123105,ELEC,public,GPS,40.8506642,-73.9306379,New York,NY,,1.0,,J1772,,,
22063,123107,ELEC,public,GPS,43.6210096999999,-75.3728714,Lyons Falls,NY,,1.0,,J1772,,,
22064,123108,ELEC,public,GPS,41.9972466,-74.2637521,Boiceville,NY,,2.0,,J1772,,,
22065,123109,ELEC,public,GPS,44.505435,-75.2738473,DeKalb Junction,NY,,2.0,,J1772,,,
22066,123110,ELEC,public,GPS,42.1474371,-74.6149171,Arkville,NY,,1.0,,J1772,,,
22067,123111,ELEC,public,GPS,40.8100667,-73.2671393,Hauppauge,NY,,3.0,,J1772,,,
22068,123113,ELEC,public,GPS,42.6480025,-73.7522905,Albany,NY,,5.0,,J1772,,,
22069,123114,ELEC,public,GPS,44.2203185,-74.4399163,Tupper Lake,NY,,1.0,,J1772,,,
22070,123115,ELEC,public,GPS,40.7174257,-73.9202355,Maspeth,NY,,1.0,,J1772,,,
22071,123116,ELEC,public,GPS,41.739522,-73.9603623,Highland,NY,,7.0,,J1772,,,
22072,123117,ELEC,public,GPS,41.711943,-73.926052,Poughkeepsie,NY,,4.0,,J1772,,,
22073,123119,ELEC,public,GPS,41.5635129,-73.6010151,Pawling,NY,,1.0,,J1772,,,
22074,123120,ELEC,public,GPS,43.061533,-73.8296968,Saratoga Springs,NY,,2.0,,J1772,,,
22075,123122,ELEC,public,GPS,42.0220708,-73.9109959,Annandale-on-Hudson,NY,,2.0,,J1772,,,
22076,123123,ELEC,public,GPS,40.6233397722037,-73.2776290932067,Babylon,NY,,1.0,,J1772,,,
22077,123124,ELEC,public,GPS,40.7341334,-73.3445486,West Babylon,NY,,1.0,,J1772,,,
22078,123125,ELEC,private,GPS,43.285305,-75.4688824,Rome,NY,,2.0,,J1772,,,
22079,123126,ELEC,public,GPS,40.935053,-73.011471,Mt. Sinai,NY,,4.0,,J1772,,,
22080,123127,ELEC,public,GPS,40.7358738,-73.8158194,Queens,NY,,2.0,,J1772,,,
22081,123128,ELEC,public,GPS,40.7062312,-73.8864871,Glendale,NY,,2.0,,J1772,,,
22082,123129,ELEC,public,GPS,43.0656545,-76.4722594999999,Jordan,NY,,1.0,,J1772,,,
22083,123130,ELEC,public,GPS,42.9055199,-77.6106064,Lima,NY,,1.0,,J1772,,,
22084,123132,ELEC,public,GPS,42.91058,-77.746443,Avon,NY,,2.0,,J1772,,,
22085,123133,ELEC,public,GPS,43.0582439,-75.9714286999999,Fayetteville,NY,,2.0,,J1772,,,
22086,123134,ELEC,public,GPS,40.714376,-73.826095,Queens,NY,,4.0,,J1772,,,
22087,123135,ELEC,public,GPS,42.4582615,-76.5200919,Ithaca,NY,,2.0,,J1772,,,
22088,123136,ELEC,public,GPS,42.6541947,-74.0178139,Voorheesville,NY,,1.0,,J1772,,,
22089,123137,ELEC,public,GPS,42.4694719592833,-76.4788705030411,Ithaca,NY,,1.0,,J1772,,,
22090,123138,ELEC,public,GPS,42.0589216,-73.9114922999999,Tivoli,NY,,1.0,,J1772,,,
22091,123139,ELEC,public,GPS,43.1744149,-77.6538094,Rochester,NY,,4.0,,J1772,,,
22092,123140,ELEC,public,GPS,41.8426034,-73.9309541,Staatsburg,NY,,1.0,,J1772,,,
22093,123141,ELEC,public,GPS,43.046328,-73.806865,Saratoga Springs,NY,,2.0,,J1772,,,
22094,123142,ELEC,public,GPS,40.7413551371829,-73.4559301530258,Farmingdale,NY,,1.0,,J1772,,,
22095,123143,ELEC,public,GPS,41.159024,-73.773454,Chappaqua,NY,,2.0,,J1772,,,
22096,123144,ELEC,public,GPS,44.224994,-74.465687,Tupper Lake,NY,,1.0,,J1772,,,
22097,123145,ELEC,public,GPS,40.7307936,-73.5912867,Garden City,NY,,3.0,,J1772,,,
22098,123146,ELEC,public,GPS,42.5553841,-77.5891292,Wayland,NY,,2.0,,J1772,,,
22137,123192,ELEC,public,GPS,41.135753,-73.7914967,Pleasantville,NY,,3.0,,J1772,,,
22186,123248,ELEC,public,GPS,40.5608763,-74.2951525,Woodbridge,NJ,,4.0,,J1772,,,
22187,123249,ELEC,public,GPS,40.7824002,-74.314617,Livingston,NJ,,3.0,,J1772,,,
22188,123250,ELEC,public,GPS,40.8040911,-73.9928679,Edgewater,NJ,,3.0,,J1772,,,
22189,123251,ELEC,public,GPS,40.3337049999999,-74.587104,Plainsboro,NJ,,3.0,,J1772,,,
22190,123252,ELEC,public,GPS,40.737011,-74.182259,Newark,NJ,,3.0,,J1772,,,
22191,123253,ELEC,public,GPS,40.8574023,-74.4128071,Parsippany,NJ,,1.0,,J1772,,,
22194,123258,ELEC,public,GPS,40.628685,-73.2329534,Bay Shore,NY,,1.0,,J1772,,,
22195,123259,ELEC,public,GPS,42.8799392,-78.8762193,Buffalo,NY,,2.0,,J1772,,,
22196,123260,ELEC,public,GPS,42.590383,-78.026753,Castile,NY,,2.0,,J1772,,,
22197,123261,ELEC,public,GPS,43.1414100999999,-77.5749321999999,Rochester,NY,,1.0,,J1772,,,
22198,123262,ELEC,public,GPS,41.086676,-73.8060649,Valhalla,NY,,2.0,,J1772,,,
22199,123263,ELEC,public,GPS,40.6861460999999,-73.6249835,Rockville Centre,NY,,2.0,,J1772,,,
22200,123264,ELEC,public,GPS,40.6011406,-73.502518,Wantaugh,NY,,1.0,,J1772,,,
22201,123265,ELEC,public,GPS,41.0534449,-73.7724041,White Plains,NY,,10.0,,J1772,,,
22203,123274,ELEC,public,200-9,41.641774,-72.676125,Rocky Hill,CT,,2.0,,J1772,Free,,
22225,123301,ELEC,public,GPS,42.688926,-73.828718,Albany,NY,,2.0,,J1772,Free,,
22226,123302,ELEC,public,GPS,42.682053,-73.828373,Albany,NY,,2.0,,J1772,Free,,
22227,123303,ELEC,public,GPS,42.683683,-73.821903,Albany,NY,,2.0,,J1772,Free,,
22230,123306,ELEC,private,200-9,40.726049,-74.533022,Basking Ridge,NJ,,22.0,,J1772,,,
22234,123310,ELEC,private,200-9,42.68188,-73.803069,Albany,NY,,2.0,,J1772,,,
22237,123313,ELEC,private,200-9,40.555505,-74.705362,Somerville,NJ,,4.0,,J1772,,,
22238,123314,ELEC,private,200-9,40.734474,-74.538576,Morristown,NJ,,2.0,,J1772,,,
22241,123317,ELEC,private,200-9,40.644406,-74.634952,Bedminster,NJ,,8.0,,J1772,,,
22246,123322,ELEC,private,200-9,40.544646,-74.495763,Piscataway,NJ,,20.0,,J1772,,,
22251,123328,ELEC,private,200-9,40.872524,-73.890564,Bronx,NY,,4.0,,J1772,,,
